id,efectiva_a,tipo_via,rel_ir_barrio,cant_trafos,estadocort,estrato,grupomedidor,tarifa,fases_med,personasxm2,rel_viv_casa,rel_viv_apto,rel_viv_cuarto,rel_viv_temp,rel_viv_recibo,pers_x_viv,relacion_personas_primaria,relacion_personas_secundaria,relacion_personas_superior,relacion_personas_postgrado,relacion_pers_ning_estudio,relacion_pers_0_9,relacion_pers_10_19,relacion_pers_20_29,relacion_pers_30_39,relacion_pers_40_49,relacion_pers_50_59,relacion_pers_60_69,relacion_pers_70_79,relacion_pers_80_mas,condicion
5527,NO,2,0.0004338394793926,75,1,4.0,B3SK,1,2.0,0.0221424800615812,0.6081081081081081,0.2837837837837837,0.1081081081081081,0.054054054054054,1.0,2.4459459459459456,0.143646408839779,0.287292817679558,0.4696132596685082,0.0497237569060773,0.011049723756906,0.0662983425414364,0.0883977900552486,0.1878453038674033,0.0828729281767955,0.1657458563535911,0.149171270718232,0.1104972375690607,0.1104972375690607,0.0386740331491712,0
15,SI,1,0.0032017075773745,14,1,3.0,R4ER,2,3.0,0.0227846329091668,0.3297872340425531,0.1170212765957446,0.5319148936170212,0.0212765957446808,0.9888888888888888,2.297872340425532,0.287037037037037,0.449074074074074,0.0324074074074074,0.0092592592592592,0.0509259259259259,0.1435185185185185,0.1666666666666666,0.1574074074074074,0.1064814814814814,0.1759259259259259,0.1388888888888888,0.0648148148148148,0.0231481481481481,0.0231481481481481,0
307,SI,2,0.0004338394793926,75,1,4.0,R4ER,2,3.0,0.0178506817859027,0.2882882882882882,0.6036036036036035,0.1081081081081081,0.2522522522522522,0.9583333333333331,1.0810810810810811,0.0416666666666666,0.175,0.5083333333333333,0.2333333333333333,0.0166666666666666,0.0333333333333333,0.0333333333333333,0.3416666666666666,0.2166666666666666,0.0666666666666666,0.0833333333333333,0.1083333333333333,0.05,0.0666666666666666,0
6646,NO,1,0.0,20,1,4.0,C21C,1,1.0,0.0312941712520648,0.5319148936170212,0.2127659574468085,0.2553191489361702,0.0425531914893617,1.0,2.361702127659574,0.1441441441441441,0.3963963963963963,0.3243243243243243,0.081081081081081,0.018018018018018,0.072072072072072,0.09009009009009,0.1531531531531531,0.1351351351351351,0.1081081081081081,0.1351351351351351,0.1441441441441441,0.054054054054054,0.1081081081081081,0
3199,NO,1,0.0021171489061397,98,1,4.0,B3PA,2,2.0,0.0025725169627987,0.6,0.4,0.0,0.3,1.0,1.8,0.2222222222222222,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.2222222222222222,0.2777777777777777,0.0555555555555555,0.1666666666666666,0.1111111111111111,0.0,0.1666666666666666,0
5538,NO,1,0.0036496350364963,40,1,9.0,B3SK,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
5539,NO,1,0.0036496350364963,40,1,9.0,B3SK,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
310,SI,2,0.0016778523489932,9,1,3.0,EWLP,2,2.0,0.0190308019326764,0.6666666666666666,0.1818181818181818,0.1515151515151515,0.0,1.0,3.1515151515151514,0.2211538461538461,0.4615384615384615,0.2019230769230769,0.0096153846153846,0.048076923076923,0.1057692307692307,0.1346153846153846,0.1346153846153846,0.125,0.1538461538461538,0.1153846153846153,0.1153846153846153,0.0865384615384615,0.0288461538461538,0
4775,NO,1,0.0009099181073703,141,1,5.0,B3SK,2,2.0,0.0050077186831846,0.08,0.92,0.0,0.12,1.0,1.52,0.0263157894736842,0.2631578947368421,0.3684210526315789,0.1052631578947368,0.0,0.0,0.0526315789473684,0.2105263157894736,0.1052631578947368,0.0526315789473684,0.1052631578947368,0.1578947368421052,0.1842105263157894,0.131578947368421,9
6049,NO,1,0.0009099181073703,141,95,5.0,B3SK,2,2.0,0.0050077186831846,0.08,0.92,0.0,0.12,1.0,1.52,0.0263157894736842,0.2631578947368421,0.3684210526315789,0.1052631578947368,0.0,0.0,0.0526315789473684,0.2105263157894736,0.1052631578947368,0.0526315789473684,0.1052631578947368,0.1578947368421052,0.1842105263157894,0.131578947368421,9
4303,NO,3,0.0,42,1,6.0,B3PF,2,2.0,0.0082907877909401,0.1864406779661016,0.8135593220338982,0.0,0.1016949152542372,1.0,2.3898305084745766,0.1134751773049645,0.2978723404255319,0.475177304964539,0.0709219858156028,0.0141843971631205,0.0709219858156028,0.1276595744680851,0.1418439716312056,0.1063829787234042,0.1134751773049645,0.2056737588652482,0.1347517730496453,0.0851063829787234,0.0141843971631205,0
122,SI,3,0.0050167224080267,212,1,4.0,U4PQ,2,3.0,0.0075255244561925,0.3809523809523809,0.5714285714285714,0.0476190476190476,0.238095238095238,1.0,1.9523809523809523,0.073170731707317,0.2926829268292682,0.4634146341463414,0.097560975609756,0.024390243902439,0.048780487804878,0.097560975609756,0.1951219512195121,0.1707317073170731,0.1219512195121951,0.1951219512195121,0.097560975609756,0.048780487804878,0.024390243902439,0
5579,NO,1,0.0036496350364963,40,1,9.0,B3SK,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
7286,SI,2,0.0009751340809361,14,5,2.0,C22D,1,1.0,0.0328329855873887,0.8333333333333333,0.1666666666666666,0.0,0.0,1.0,3.0,0.2222222222222222,0.6666666666666666,0.0,0.0,0.0555555555555555,0.0555555555555555,0.0555555555555555,0.1111111111111111,0.3888888888888888,0.1111111111111111,0.0555555555555555,0.0555555555555555,0.1666666666666666,0.0,5
6523,NO,1,0.0,19,1,9.0,C21C,1,1.0,0.0413381721855519,0.5531914893617021,0.3191489361702127,0.1276595744680851,0.0,1.0,2.7872340425531914,0.2748091603053435,0.4427480916030534,0.1679389312977099,0.0,0.0076335877862595,0.1145038167938931,0.1526717557251908,0.1603053435114503,0.1679389312977099,0.1221374045801526,0.0763358778625954,0.1374045801526717,0.0305343511450381,0.0381679389312977,0
6716,NO,1,0.0014492753623188,29,1,3.0,C22A,2,1.0,0.0220365358349215,0.5744680851063829,0.1914893617021276,0.2340425531914893,0.0212765957446808,1.0,2.9574468085106385,0.2733812949640287,0.4460431654676258,0.1798561151079136,0.0071942446043165,0.0071942446043165,0.1223021582733812,0.1294964028776978,0.2158273381294964,0.1726618705035971,0.1079136690647482,0.1223021582733812,0.0431654676258992,0.0431654676258992,0.0431654676258992,0
6517,NO,1,0.0,62,1,4.0,C21C,1,1.0,0.0219285783282297,0.5223880597014925,0.4626865671641791,0.0149253731343283,0.0895522388059701,0.9672131147540984,2.343283582089552,0.0955414012738853,0.3694267515923566,0.3949044585987261,0.0764331210191082,0.0127388535031847,0.0636942675159235,0.0700636942675159,0.1847133757961783,0.1273885350318471,0.1783439490445859,0.1528662420382165,0.10828025477707,0.0764331210191082,0.0382165605095541,0
5857,SI,2,0.0027548209366391,19,1,4.0,B3SK,1,2.0,0.0261962020517048,0.55,0.45,0.0,0.05,1.0,3.3,0.1515151515151515,0.3484848484848484,0.303030303030303,0.0303030303030303,0.0454545454545454,0.1363636363636363,0.0454545454545454,0.1515151515151515,0.1212121212121212,0.1212121212121212,0.0909090909090909,0.1515151515151515,0.1666666666666666,0.0151515151515151,0
6706,NO,1,0.0019946808510638,41,5,9.0,C22A,2,1.0,0.0143243390921966,0.2857142857142857,0.6785714285714285,0.0357142857142857,0.0,1.0,2.5714285714285716,0.3055555555555555,0.4166666666666666,0.2083333333333333,0.0138888888888888,0.0,0.0972222222222222,0.0694444444444444,0.1944444444444444,0.1666666666666666,0.1666666666666666,0.0694444444444444,0.0694444444444444,0.0833333333333333,0.0833333333333333,0
6139,SI,1,0.001036403679233,91,1,5.0,B3SK,1,2.0,0.0358701894896911,0.78125,0.1875,0.03125,0.09375,1.0,2.78125,0.1573033707865168,0.348314606741573,0.3370786516853932,0.0561797752808988,0.0224719101123595,0.146067415730337,0.1235955056179775,0.1235955056179775,0.247191011235955,0.0561797752808988,0.0786516853932584,0.1573033707865168,0.0561797752808988,0.0112359550561797,0
4322,NO,1,0.001036403679233,91,1,5.0,B3PJ,1,2.0,0.0254801759999704,0.2682926829268292,0.7317073170731707,0.0,0.024390243902439,1.0,2.5365853658536586,0.2115384615384615,0.3173076923076923,0.375,0.0384615384615384,0.0192307692307692,0.1057692307692307,0.1153846153846153,0.2115384615384615,0.1826923076923076,0.125,0.1057692307692307,0.0769230769230769,0.0384615384615384,0.0384615384615384,0
4800,NO,1,0.0,64,1,4.0,B3SK,1,2.0,0.0194472417801141,0.68,0.32,0.0,0.12,1.0,2.68,0.1044776119402985,0.3880597014925373,0.3731343283582089,0.044776119402985,0.044776119402985,0.1044776119402985,0.1194029850746268,0.1641791044776119,0.0746268656716417,0.1194029850746268,0.1194029850746268,0.1791044776119402,0.0746268656716417,0.044776119402985,0
4763,NO,2,0.001036403679233,91,1,4.0,B3SK,1,2.0,0.0513113893560851,0.9538461538461538,0.0461538461538461,0.0,0.0307692307692307,1.0,2.830769230769231,0.1521739130434782,0.2771739130434782,0.375,0.1141304347826086,0.0271739130434782,0.0652173913043478,0.1195652173913043,0.2065217391304347,0.1032608695652173,0.108695652173913,0.2228260869565217,0.1195652173913043,0.0163043478260869,0.0380434782608695,0
6245,NO,2,0.0010075566750629,194,1,5.0,B3SK,1,2.0,0.0037927183717306,0.3877551020408163,0.5918367346938775,0.0,0.1020408163265306,1.0,1.9387755102040816,0.0947368421052631,0.1578947368421052,0.4736842105263157,0.1789473684210526,0.0210526315789473,0.0210526315789473,0.0736842105263157,0.1894736842105263,0.1052631578947368,0.1157894736842105,0.1894736842105263,0.1684210526315789,0.1052631578947368,0.031578947368421,9
5543,NO,2,0.0007692307692307,54,1,5.0,B3SK,1,2.0,0.0204709392050769,0.3125,0.6875,0.0,0.0208333333333333,0.9772727272727272,2.916666666666667,0.0928571428571428,0.3071428571428571,0.4857142857142857,0.0714285714285714,0.0142857142857142,0.0642857142857142,0.0857142857142857,0.1785714285714285,0.1142857142857142,0.1071428571428571,0.1857142857142857,0.1428571428571428,0.0714285714285714,0.05,0
561,NO,1,0.0002078137988362,705,1,9.0,U4EW,6,3.0,0.0017834839199646,0.4962406015037593,0.4661654135338345,0.0,0.0902255639097744,0.9821428571428572,2.5864661654135337,0.127906976744186,0.2151162790697674,0.4476744186046511,0.1395348837209302,0.0174418604651162,0.0843023255813953,0.1424418604651162,0.125,0.1017441860465116,0.1366279069767441,0.1482558139534883,0.1540697674418604,0.0726744186046511,0.0348837209302325,0
4935,NO,1,0.0,83,1,3.0,B3SK,1,2.0,0.0335296560800438,0.0131578947368421,0.9868421052631579,0.0,0.0460526315789473,1.0,2.572368421052632,0.1457800511508951,0.3567774936061381,0.39769820971867,0.047314578005115,0.0089514066496163,0.0997442455242966,0.1112531969309462,0.1368286445012787,0.1457800511508951,0.1713554987212276,0.1214833759590792,0.1163682864450127,0.0626598465473145,0.0345268542199488,9
4547,NO,1,0.0,17,1,3.0,B3PL,2,2.0,0.0241784839262533,0.4482758620689655,0.5172413793103448,0.0344827586206896,0.0344827586206896,1.0,2.6896551724137927,0.1794871794871794,0.3846153846153846,0.3333333333333333,0.0384615384615384,0.0,0.1025641025641025,0.0641025641025641,0.1538461538461538,0.141025641025641,0.141025641025641,0.2051282051282051,0.0897435897435897,0.0512820512820512,0.0512820512820512,9
7070,NO,2,0.0004370629370629,54,1,2.0,C22D,1,1.0,0.0573996975738511,0.5076923076923076,0.4769230769230769,0.0153846153846153,0.0307692307692307,1.0,3.7538461538461534,0.2827868852459016,0.4221311475409836,0.1844262295081967,0.0081967213114754,0.0081967213114754,0.1885245901639344,0.1270491803278688,0.1926229508196721,0.1393442622950819,0.1188524590163934,0.1475409836065573,0.0368852459016393,0.0368852459016393,0.0122950819672131,0
7187,NO,1,0.0005344735435595,34,1,3.0,C22D,2,1.0,0.0371437884560722,0.4848484848484848,0.5151515151515151,0.0,0.0303030303030303,1.0,2.333333333333333,0.1168831168831168,0.3246753246753246,0.4545454545454545,0.0129870129870129,0.0129870129870129,0.0909090909090909,0.0649350649350649,0.2207792207792207,0.1558441558441558,0.1168831168831168,0.1818181818181818,0.0649350649350649,0.0389610389610389,0.0649350649350649,0
6642,NO,2,0.0005994005994005,60,1,3.0,C21C,1,1.0,0.0270325117689437,0.441860465116279,0.5116279069767441,0.0465116279069767,0.0465116279069767,0.9756097560975608,2.9302325581395348,0.2063492063492063,0.5476190476190476,0.1746031746031746,0.0,0.0158730158730158,0.0873015873015873,0.1666666666666666,0.2222222222222222,0.0793650793650793,0.1111111111111111,0.1587301587301587,0.0793650793650793,0.0476190476190476,0.0476190476190476,0
3113,NO,2,0.001036403679233,91,1,4.0,B3PA,1,2.0,0.0329247172138158,0.8571428571428571,0.1428571428571428,0.0,0.1428571428571428,1.0,2.2857142857142856,0.0,0.125,0.5625,0.0,0.0,0.0625,0.0625,0.125,0.0,0.25,0.1875,0.125,0.1875,0.0,0
163,SI,2,0.0003792188092529,92,1,5.0,R3EJ,2,2.0,0.0155022672763506,0.6216216216216216,0.3783783783783783,0.0,0.054054054054054,1.0,2.3243243243243246,0.2209302325581395,0.1744186046511627,0.3953488372093023,0.127906976744186,0.0232558139534883,0.1162790697674418,0.0697674418604651,0.1511627906976744,0.1511627906976744,0.0813953488372093,0.1162790697674418,0.1511627906976744,0.0813953488372093,0.0813953488372093,0
5046,NO,2,0.0003792188092529,92,1,5.0,B3SK,1,2.0,0.035359676942583,0.248041775456919,0.7519582245430809,0.0,0.0809399477806788,1.0,2.2297650130548305,0.1077283372365339,0.2388758782201405,0.4824355971896955,0.126463700234192,0.0070257611241217,0.0597189695550351,0.1007025761124121,0.1393442622950819,0.1311475409836065,0.1381733021077283,0.1522248243559718,0.1440281030444964,0.0878220140515222,0.0468384074941451,0
7177,NO,2,0.0005344735435595,34,1,3.0,C22D,1,1.0,0.0355553546761231,0.8,0.2,0.0,0.0,1.0,2.6,0.2307692307692307,0.423076923076923,0.2307692307692307,0.0,0.0,0.1923076923076923,0.0384615384615384,0.0769230769230769,0.1538461538461538,0.0769230769230769,0.1153846153846153,0.1153846153846153,0.1923076923076923,0.0384615384615384,0
527,NO,1,0.0010075566750629,194,1,6.0,U4NN,1,3.0,0.0123430043998185,0.1071428571428571,0.8928571428571428,0.0,0.0357142857142857,1.0,2.3571428571428568,0.0946969696969696,0.2007575757575757,0.409090909090909,0.2651515151515151,0.0075757575757575,0.0492424242424242,0.0984848484848484,0.125,0.0606060606060606,0.1098484848484848,0.2121212121212121,0.1704545454545454,0.0871212121212121,0.0871212121212121,9
3808,NO,2,0.0022547914317925,59,95,5.0,B3PD,1,2.0,0.0024231696390244,1.0,0.0,0.0,0.5555555555555555,1.0,0.611111111111111,0.0,0.0,0.3636363636363636,0.6363636363636364,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.5454545454545454,0.1818181818181818,0.0,0.0,0
498,NO,1,0.0010075566750629,194,1,6.0,U4PL,1,3.0,0.0173446350081109,0.1621621621621621,0.8378378378378378,0.0,0.0,1.0,2.7297297297297294,0.1287128712871287,0.1485148514851485,0.3762376237623762,0.2376237623762376,0.033003300330033,0.1287128712871287,0.0891089108910891,0.0726072607260726,0.1056105610561056,0.1551155115511551,0.1386138613861386,0.1716171617161716,0.0924092409240924,0.0462046204620462,9
3338,NO,2,0.0,80,1,5.0,B3PA,1,2.0,0.033755406771489,1.0,0.0,0.0,0.0,1.0,3.25,0.177257525083612,0.3411371237458193,0.3311036789297658,0.0936454849498327,0.0066889632107023,0.1070234113712374,0.2006688963210702,0.157190635451505,0.1170568561872909,0.1404682274247491,0.1839464882943143,0.0434782608695652,0.0334448160535117,0.0167224080267558,8
711,NO,1,0.0028901734104046,59,1,5.0,U4EW,6,3.0,0.0215998271354033,0.1728395061728395,0.8222222222222222,0.0049382716049382,0.0716049382716049,1.0,1.9580246913580248,0.0769230769230769,0.2295081967213114,0.4174022698612862,0.1551071878940731,0.0163934426229508,0.0668348045397225,0.081967213114754,0.1488020176544766,0.1689785624211853,0.1399747793190416,0.1349306431273644,0.1399747793190416,0.073139974779319,0.0453972257250945,9
4719,SI,2,0.0018083182640144,6,92,2.0,B3SK,1,2.0,0.0479119175531296,0.2941176470588235,0.7058823529411764,0.0,0.0588235294117647,1.0,3.352941176470588,0.1929824561403508,0.5789473684210527,0.2105263157894736,0.0,0.0,0.0526315789473684,0.1929824561403508,0.2280701754385964,0.1228070175438596,0.175438596491228,0.0701754385964912,0.1052631578947368,0.0526315789473684,0.0,5
6647,NO,1,0.0004370629370629,54,1,2.0,C21C,1,1.0,0.0649852828177878,0.5217391304347826,0.4637681159420289,0.0144927536231884,0.0434782608695652,0.984375,3.3478260869565215,0.251082251082251,0.4935064935064935,0.1471861471861471,0.0,0.0173160173160173,0.1385281385281385,0.1212121212121212,0.1774891774891774,0.1212121212121212,0.1255411255411255,0.1428571428571428,0.0865800865800865,0.0476190476190476,0.0389610389610389,0
6444,NO,1,0.000482470247668,70,1,2.0,C21C,1,1.0,0.0504086890874847,0.5918367346938775,0.4081632653061224,0.0,0.0,1.0,3.428571428571429,0.2797619047619047,0.5119047619047619,0.119047619047619,0.0,0.0178571428571428,0.1309523809523809,0.1785714285714285,0.1726190476190476,0.0833333333333333,0.1607142857142857,0.1726190476190476,0.0297619047619047,0.0595238095238095,0.0119047619047619,0
3951,NO,1,0.0,62,1,3.0,B3PD,1,2.0,0.0222265220674035,0.7622377622377622,0.2097902097902097,0.0279720279720279,0.0349650349650349,1.0,2.6993006993006996,0.1010362694300518,0.3056994818652849,0.4533678756476683,0.0595854922279792,0.0129533678756476,0.0932642487046632,0.1450777202072538,0.1787564766839378,0.1450777202072538,0.1088082901554404,0.1735751295336787,0.0803108808290155,0.0544041450777202,0.0207253886010362,8
39,SI,2,0.0010075566750629,194,1,6.0,R4ER,2,3.0,0.000642501624562,1.0,0.0,0.0,0.25,1.0,2.25,0.1111111111111111,0.5555555555555555,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,0.0555555555555555,0.0555555555555555,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.0,0.2222222222222222,0
3418,NO,1,0.0009230769230769,57,1,4.0,B3PA,1,2.0,0.0368696797195868,0.7941176470588235,0.2058823529411764,0.0,0.0,1.0,3.088235294117647,0.238095238095238,0.2857142857142857,0.3619047619047619,0.0666666666666666,0.0,0.1523809523809523,0.1047619047619047,0.1333333333333333,0.0952380952380952,0.1714285714285714,0.1428571428571428,0.1238095238095238,0.0571428571428571,0.019047619047619,0
2660,SI,6,0.0048845470692717,390,4,9.0,EKMP,1,1.0,0.0023320824280584,0.98,0.02,0.0,0.02,1.0,3.66,0.2841530054644808,0.4972677595628415,0.1639344262295081,0.0,0.0054644808743169,0.1038251366120218,0.1639344262295081,0.1639344262295081,0.1693989071038251,0.1147540983606557,0.180327868852459,0.0601092896174863,0.0273224043715846,0.0163934426229508,0
5971,NO,1,0.0002632964718272,149,1,5.0,B3SK,2,2.0,0.0066495895853539,0.2708333333333333,0.5,0.2291666666666666,0.1666666666666666,1.0,1.2916666666666667,0.096774193548387,0.3225806451612903,0.4193548387096774,0.0806451612903225,0.0161290322580645,0.0161290322580645,0.096774193548387,0.1935483870967741,0.1129032258064516,0.0806451612903225,0.2258064516129032,0.0806451612903225,0.1129032258064516,0.0806451612903225,0
2176,SI,6,0.0048845470692717,390,1,5.0,EKMP,1,1.0,0.0023320824280584,0.98,0.02,0.0,0.02,1.0,3.66,0.2841530054644808,0.4972677595628415,0.1639344262295081,0.0,0.0054644808743169,0.1038251366120218,0.1639344262295081,0.1639344262295081,0.1693989071038251,0.1147540983606557,0.180327868852459,0.0601092896174863,0.0273224043715846,0.0163934426229508,0
2575,SI,0,0.0048845470692717,390,1,4.0,ESMM,1,2.0,0.0009098787223899,0.9310344827586206,0.0344827586206896,0.0344827586206896,0.2758620689655172,1.0,2.3793103448275863,0.0869565217391304,0.2898550724637681,0.4347826086956521,0.1594202898550724,0.0,0.0579710144927536,0.144927536231884,0.1014492753623188,0.144927536231884,0.144927536231884,0.1159420289855072,0.1739130434782608,0.072463768115942,0.0434782608695652,0
5089,NO,3,0.0002632964718272,149,1,5.0,B3SK,1,2.0,0.0094237579706418,0.5806451612903225,0.4193548387096774,0.0,0.096774193548387,1.0,2.4516129032258065,0.1184210526315789,0.2631578947368421,0.4342105263157894,0.0526315789473684,0.0394736842105263,0.0657894736842105,0.0921052631578947,0.1447368421052631,0.1052631578947368,0.0657894736842105,0.1578947368421052,0.131578947368421,0.1710526315789473,0.0657894736842105,0
135,SI,1,0.0009816753926701,89,1,4.0,B3SK,2,2.0,0.0119871906154181,0.5172413793103448,0.4827586206896551,0.0,0.1034482758620689,0.92,2.1379310344827585,0.096774193548387,0.3548387096774193,0.4677419354838709,0.0483870967741935,0.0161290322580645,0.0483870967741935,0.064516129032258,0.1935483870967741,0.2096774193548387,0.1935483870967741,0.1129032258064516,0.096774193548387,0.0483870967741935,0.032258064516129,0
6017,SI,1,0.0021164021164021,103,1,5.0,B3SK,1,2.0,0.0079137393947221,0.8421052631578947,0.1578947368421052,0.0,0.2105263157894736,1.0,1.8421052631578947,0.0285714285714285,0.1428571428571428,0.7428571428571428,0.0285714285714285,0.0285714285714285,0.0,0.1142857142857142,0.0857142857142857,0.1714285714285714,0.1428571428571428,0.1714285714285714,0.2285714285714285,0.0571428571428571,0.0285714285714285,0
5320,NO,3,0.0021164021164021,103,1,5.0,B3SK,1,2.0,0.0117100246307399,0.037037037037037,0.9444444444444444,0.0185185185185185,0.0555555555555555,1.0,1.4444444444444444,0.0897435897435897,0.3461538461538461,0.4358974358974358,0.1025641025641025,0.0128205128205128,0.0384615384615384,0.0384615384615384,0.1153846153846153,0.1923076923076923,0.1538461538461538,0.1666666666666666,0.1025641025641025,0.1282051282051282,0.0641025641025641,0
6687,NO,1,0.0007082152974504,38,1,4.0,C21H,1,1.0,0.0226066119027884,0.5686274509803921,0.4313725490196078,0.0,0.0196078431372549,1.0,2.568627450980392,0.1297709923664122,0.2748091603053435,0.4274809160305343,0.0839694656488549,0.015267175572519,0.0763358778625954,0.0687022900763358,0.1450381679389312,0.099236641221374,0.1679389312977099,0.1374045801526717,0.1221374045801526,0.1526717557251908,0.0305343511450381,0
2024,NO,0,0.0022121854548806,463,1,1.0,EWTE,1,1.0,0.0179930352256298,0.8936170212765957,0.0638297872340425,0.0425531914893617,0.0,1.0,2.595744680851064,0.2704918032786885,0.5655737704918032,0.081967213114754,0.0,0.0245901639344262,0.081967213114754,0.1475409836065573,0.1967213114754098,0.2131147540983606,0.1311475409836065,0.1147540983606557,0.0573770491803278,0.0245901639344262,0.0327868852459016,5
3198,NO,3,0.0009816753926701,89,1,4.0,B3PA,1,2.0,0.012311533081442,0.5862068965517241,0.3103448275862068,0.1034482758620689,0.0689655172413793,1.0,2.1379310344827585,0.064516129032258,0.4193548387096774,0.4354838709677419,0.0806451612903225,0.0,0.032258064516129,0.1290322580645161,0.096774193548387,0.1451612903225806,0.1612903225806451,0.2903225806451612,0.064516129032258,0.0483870967741935,0.032258064516129,0
5086,NO,3,0.0009816753926701,89,1,4.0,B3SK,2,2.0,0.0078519816905552,0.2962962962962962,0.7037037037037037,0.0,0.1851851851851851,1.0,1.4074074074074074,0.1842105263157894,0.1578947368421052,0.3421052631578947,0.1842105263157894,0.0,0.1052631578947368,0.0263157894736842,0.2105263157894736,0.1052631578947368,0.1052631578947368,0.2894736842105263,0.0789473684210526,0.0789473684210526,0.0,0
410,NO,2,0.0018083182640144,22,1,3.0,U42A,8,3.0,0.0261099056904692,0.782608695652174,0.1739130434782608,0.0434782608695652,0.0434782608695652,1.0,2.869565217391304,0.2878787878787878,0.5,0.1666666666666666,0.0,0.0151515151515151,0.0151515151515151,0.2121212121212121,0.0606060606060606,0.1818181818181818,0.106060606060606,0.1363636363636363,0.1818181818181818,0.106060606060606,0.0,0
2026,NO,0,0.0022121854548806,463,4,1.0,EIEM,1,1.0,0.0179930352256298,0.8936170212765957,0.0638297872340425,0.0425531914893617,0.0,1.0,2.595744680851064,0.2704918032786885,0.5655737704918032,0.081967213114754,0.0,0.0245901639344262,0.081967213114754,0.1475409836065573,0.1967213114754098,0.2131147540983606,0.1311475409836065,0.1147540983606557,0.0573770491803278,0.0245901639344262,0.0327868852459016,5
2005,SI,8,0.0428893905191873,95,1,1.0,C2SB,1,1.0,0.0036397760642747,0.8625,0.125,0.0125,0.1,0.96875,2.425,0.2474226804123711,0.5309278350515463,0.1185567010309278,0.0103092783505154,0.0206185567010309,0.1185567010309278,0.1752577319587628,0.1237113402061855,0.190721649484536,0.1494845360824742,0.1185567010309278,0.0670103092783505,0.0257731958762886,0.0309278350515463,0
1996,SI,8,0.0428893905191873,95,1,8.0,R2AG,1,1.0,0.0036397760642747,0.8625,0.125,0.0125,0.1,0.96875,2.425,0.2474226804123711,0.5309278350515463,0.1185567010309278,0.0103092783505154,0.0206185567010309,0.1185567010309278,0.1752577319587628,0.1237113402061855,0.190721649484536,0.1494845360824742,0.1185567010309278,0.0670103092783505,0.0257731958762886,0.0309278350515463,5
1637,SI,4,0.0044280442804428,59,1,2.0,C2SB,1,1.0,0.0004757906427532,0.1194029850746268,0.835820895522388,0.044776119402985,0.0895522388059701,1.0,2.2238805970149254,0.1073825503355704,0.134228187919463,0.2885906040268456,0.3221476510067114,0.0067114093959731,0.1610738255033557,0.0805369127516778,0.0805369127516778,0.174496644295302,0.2416107382550335,0.1610738255033557,0.0604026845637583,0.0134228187919463,0.0268456375838926,5
3742,NO,2,0.0,64,1,4.0,B3PD,1,2.0,0.0138577703923996,0.3636363636363636,0.618181818181818,0.0181818181818181,0.1818181818181818,1.0,2.4,0.1212121212121212,0.3484848484848484,0.4393939393939393,0.0227272727272727,0.0075757575757575,0.0681818181818181,0.1666666666666666,0.1666666666666666,0.1818181818181818,0.1136363636363636,0.1136363636363636,0.0909090909090909,0.0757575757575757,0.0227272727272727,0
850,SI,8,0.0048845470692717,390,5,5.0,EIEM,1,1.0,0.0004538713466716,1.0,0.0,0.0,0.0,0.923076923076923,2.230769230769231,0.2758620689655172,0.4137931034482758,0.2413793103448275,0.0344827586206896,0.0,0.0344827586206896,0.2413793103448275,0.2758620689655172,0.1379310344827586,0.1724137931034482,0.1379310344827586,0.0,0.0,0.0,0
2096,NO,4,0.0,30,1,3.0,FAMM,1,1.0,0.0005250536196288,0.8695652173913043,0.1304347826086956,0.0,0.0869565217391304,1.0,0.8695652173913043,0.3,0.3,0.3,0.0,0.0,0.05,0.15,0.1,0.2,0.2,0.1,0.05,0.15,0.0,0
2001,SI,4,0.0428893905191873,95,1,4.0,C2SB,1,1.0,0.0009074833316836,0.65,0.35,0.0,0.1,1.0,1.35,0.5555555555555555,0.2962962962962962,0.1481481481481481,0.0,0.0,0.1111111111111111,0.1111111111111111,0.037037037037037,0.2592592592592592,0.074074074074074,0.1111111111111111,0.2222222222222222,0.074074074074074,0.0,0
1632,NO,8,0.0162616822429906,72,5,2.0,C2PD,1,1.0,0.0078622067020466,0.6,0.4,0.0,0.0,1.0,4.6,0.217391304347826,0.3913043478260869,0.217391304347826,0.0,0.0869565217391304,0.217391304347826,0.0434782608695652,0.1739130434782608,0.0869565217391304,0.217391304347826,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0,0
